MONTH,DAY_OF_MONTH,DAY_OF_WEEK,day_of_week_c,FLIGHT_DATE,MARKETING_CARRIER_CODE,MARKETING_FLIGHT_NUMBER,AIRCRAFT_TAIL_NUMBER,ORIGIN_AIRPORT_CODE,ORIGIN_CITY_NAME,ORIGIN_STATE_CODE,ORIGIN_STATE_NAME,DEST_AIRPORT_CODE,DEST_CITY_NAME,DEST_STATE_CODE,DEST_STATE_NAME,SCHEDULED_DEP_TIME,SCHEDULED_DEP_HOUR,ACTUAL_DEP_TIME,ACTUAL_DEP_HOUR,DEP_DELAY,DEP_DELAY_15_MIN,DEP_DELAY_GROUP,ORIGIN_TAXI_TIME,DEP_TAKEOFF_TIME,ARR_LANDING_TIME,DEST_TAXI_TIME,SCHEDULED_ARR_TIME,SCHEDULED_ARR_HOUR,ACTUAL_ARR_TIME,ACTUAL_ARR_HOUR,ARR_DELAY,ARR_DELAY_15_MIN,ARR_DELAY_GROUP,CANCELLED,cancelled_c,CANCELLATION_REASON,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,3,Wed,2020-01-01,WN,3844,N7883A,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,810,8,810,8,0,Less than 15,0-15 min late,18,828,917,2,920,9,919,9,-1,Less than 15,0-15 min early,0,No,Not Cancelled,70,69,49,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4868,N462WN,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,710,7,709,7,-1,Less than 15,0-15 min early,9,718,810,1,820,8,811,8,-9,Less than 15,0-15 min early,0,No,Not Cancelled,70,62,52,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4870,N7844A,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,910,9,906,9,-4,Less than 15,0-15 min early,8,914,1004,3,1030,10,1007,10,-23,Less than 15,15-30 min early,0,No,Not Cancelled,80,61,50,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5291,N429WN,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,1755,17,1750,17,-5,Less than 15,0-15 min early,10,1800,1851,1,1910,19,1852,18,-18,Less than 15,15-30 min early,0,No,Not Cancelled,75,62,51,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5348,N7726A,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,1850,18,1847,18,-3,Less than 15,0-15 min early,8,1855,1945,2,2005,20,1947,19,-18,Less than 15,15-30 min early,0,No,Not Cancelled,75,60,50,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5849,N272WN,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,1955,19,1950,19,-5,Less than 15,0-15 min early,12,2002,2050,3,2110,21,2053,20,-17,Less than 15,15-30 min early,0,No,Not Cancelled,75,63,48,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6075,N284WN,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,1510,15,1509,15,-1,Less than 15,0-15 min early,11,1520,1610,2,1625,16,1612,16,-13,Less than 15,0-15 min early,0,No,Not Cancelled,75,63,50,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6271,N7702A,SMF,"Sacramento, CA",CA,California,BUR,"Burbank, CA",CA,California,1650,16,1648,16,-2,Less than 15,0-15 min early,11,1659,1749,2,1810,18,1751,17,-19,Less than 15,15-30 min early,0,No,Not Cancelled,80,63,50,358,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1488,N8633A,SMF,"Sacramento, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1500,15,1458,14,-2,Less than 15,0-15 min early,10,1508,1955,6,2010,20,2001,20,-9,Less than 15,0-15 min early,0,No,Not Cancelled,190,183,167,1442,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4481,N7711N,SMF,"Sacramento, CA",CA,California,DEN,"Denver, CO",CO,Colorado,845,8,849,8,4,Less than 15,0-15 min late,8,857,1147,6,1205,12,1153,11,-12,Less than 15,0-15 min early,0,No,Not Cancelled,140,124,110,909,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5713,N207WN,SMF,"Sacramento, CA",CA,California,DEN,"Denver, CO",CO,Colorado,625,6,624,6,-1,Less than 15,0-15 min early,10,634,928,7,945,9,935,9,-10,Less than 15,0-15 min early,0,No,Not Cancelled,140,131,114,909,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6273,N8660A,SMF,"Sacramento, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1600,16,1902,19,182,Greater than 15,180-195 min late,8,1910,2201,10,1920,19,2211,22,171,Greater than 15,165-180 min late,0,No,Not Cancelled,140,129,111,909,1000-1250 miles,165,0,0,0,6
1,1,3,Wed,2020-01-01,WN,6325,N938WN,SMF,"Sacramento, CA",CA,California,DEN,"Denver, CO",CO,Colorado,2110,21,2105,21,-5,Less than 15,0-15 min early,9,2114,3,5,25,0,8,0,-17,Less than 15,15-30 min early,0,No,Not Cancelled,135,123,109,909,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6424,N8605E,SMF,"Sacramento, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1245,12,1246,12,1,Less than 15,0-15 min late,7,1253,1541,5,1605,16,1546,15,-19,Less than 15,15-30 min early,0,No,Not Cancelled,140,120,108,909,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3994,N258WN,SMF,"Sacramento, CA",CA,California,GEG,"Spokane, WA",WA,Washington,1750,17,1749,17,-1,Less than 15,0-15 min early,14,1803,1948,3,1935,19,1951,19,16,Greater than 15,15-30 min late,0,No,Not Cancelled,105,122,105,649,750-1000 miles,0,0,16,0,0
1,1,3,Wed,2020-01-01,WN,1789,N8319F,SMF,"Sacramento, CA",CA,California,HNL,"Honolulu, HI",HI,Hawaii,1050,10,1045,10,-5,Less than 15,0-15 min early,8,1053,1351,5,1445,14,1356,13,-49,Less than 15,45-60 min early,0,No,Not Cancelled,355,311,298,2462,2500-2750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6133,N8630B,SMF,"Sacramento, CA",CA,California,HOU,"Houston, TX",TX,Texas,1325,13,1323,13,-2,Less than 15,0-15 min early,8,1331,1845,3,1900,19,1848,18,-12,Less than 15,0-15 min early,0,No,Not Cancelled,215,205,194,1624,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1843,N7820L,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2015,20,2007,20,-8,Less than 15,0-15 min early,7,2014,2105,7,2140,21,2112,21,-28,Less than 15,15-30 min early,0,No,Not Cancelled,85,65,51,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3172,N462WN,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1100,11,1108,11,8,Less than 15,0-15 min late,8,1116,1211,4,1225,12,1215,12,-10,Less than 15,0-15 min early,0,No,Not Cancelled,85,67,55,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5051,N7751A,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1905,19,1905,19,0,Less than 15,0-15 min late,12,1917,2010,5,2025,20,2015,20,-10,Less than 15,0-15 min early,0,No,Not Cancelled,80,70,53,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5481,N930WN,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1410,14,1408,14,-2,Less than 15,0-15 min early,10,1418,1514,4,1530,15,1518,15,-12,Less than 15,0-15 min early,0,No,Not Cancelled,80,70,56,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6136,N961WN,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,930,9,929,9,-1,Less than 15,0-15 min early,7,936,1030,4,1050,10,1034,10,-16,Less than 15,15-30 min early,0,No,Not Cancelled,80,65,54,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6401,N489WN,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2145,21,2151,21,6,Less than 15,0-15 min late,9,2200,2252,5,2300,23,2257,22,-3,Less than 15,0-15 min early,0,No,Not Cancelled,75,66,52,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6631,N500WR,SMF,"Sacramento, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,650,6,658,6,8,Less than 15,0-15 min late,11,709,806,3,810,8,809,8,-1,Less than 15,0-15 min early,0,No,Not Cancelled,80,71,57,397,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3706,N560WN,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1600,16,1603,16,3,Less than 15,0-15 min late,15,1618,1715,4,1725,17,1719,17,-6,Less than 15,0-15 min early,0,No,Not Cancelled,85,76,57,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3750,N777QC,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1350,13,1359,13,9,Less than 15,0-15 min late,9,1408,1500,7,1520,15,1507,15,-13,Less than 15,0-15 min early,0,No,Not Cancelled,90,68,52,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4789,N7717D,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,645,6,641,6,-4,Less than 15,0-15 min early,14,655,752,6,815,8,758,7,-17,Less than 15,15-30 min early,0,No,Not Cancelled,90,77,57,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4903,N474WN,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,2155,21,2221,22,26,Greater than 15,15-30 min late,10,2231,2326,7,2315,23,2333,23,18,Greater than 15,15-30 min late,0,No,Not Cancelled,80,72,55,373,500-750 miles,0,0,0,0,18
1,1,3,Wed,2020-01-01,WN,5255,N411WN,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1110,11,1121,11,11,Less than 15,0-15 min late,13,1134,1228,8,1245,12,1236,12,-9,Less than 15,0-15 min early,0,No,Not Cancelled,95,75,54,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5923,N559WN,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,830,8,828,8,-2,Less than 15,0-15 min early,11,839,933,7,1005,10,940,9,-25,Less than 15,15-30 min early,0,No,Not Cancelled,95,72,54,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6268,N564WN,SMF,"Sacramento, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1825,18,1825,18,0,Less than 15,0-15 min late,9,1834,1931,6,1950,19,1937,19,-13,Less than 15,0-15 min early,0,No,Not Cancelled,85,72,57,373,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4778,N905WN,SMF,"Sacramento, CA",CA,California,LGB,"Long Beach, CA",CA,California,1630,16,1631,16,1,Less than 15,0-15 min late,10,1641,1741,3,1755,17,1744,17,-11,Less than 15,0-15 min early,0,No,Not Cancelled,85,73,60,387,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5089,N288WN,SMF,"Sacramento, CA",CA,California,LGB,"Long Beach, CA",CA,California,1855,18,1907,19,12,Less than 15,0-15 min late,11,1918,2014,4,2020,20,2018,20,-2,Less than 15,0-15 min early,0,No,Not Cancelled,85,71,56,387,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5251,N411WN,SMF,"Sacramento, CA",CA,California,LGB,"Long Beach, CA",CA,California,720,7,720,7,0,Less than 15,0-15 min late,11,731,830,3,840,8,833,8,-7,Less than 15,0-15 min early,0,No,Not Cancelled,80,73,59,387,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6140,N565WN,SMF,"Sacramento, CA",CA,California,LGB,"Long Beach, CA",CA,California,1300,13,1259,12,-1,Less than 15,0-15 min early,10,1309,1404,4,1425,14,1408,14,-17,Less than 15,15-30 min early,0,No,Not Cancelled,85,69,55,387,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4603,N8538V,SMF,"Sacramento, CA",CA,California,MCO,"Orlando, FL",FL,Florida,1135,11,1206,12,31,Greater than 15,30-45 min late,8,1214,1931,7,1930,19,1938,19,8,Less than 15,0-15 min late,0,No,Not Cancelled,295,272,257,2408,2500-2750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3800,N8663A,SMF,"Sacramento, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,1440,14,1440,14,0,Less than 15,0-15 min late,11,1451,2015,4,2040,20,2019,20,-21,Less than 15,15-30 min early,0,No,Not Cancelled,240,219,204,1790,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1044,N403WN,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,2250,22,2248,22,-2,Less than 15,0-15 min early,6,2254,2343,4,10,0,2347,23,-23,Less than 15,15-30 min early,0,No,Not Cancelled,80,59,49,390,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2896,N939WN,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,1940,19,1937,19,-3,Less than 15,0-15 min early,8,1945,2034,4,2050,20,2038,20,-12,Less than 15,0-15 min early,0,No,Not Cancelled,70,61,49,390,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3891,N785SW,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,2140,21,2145,21,5,Less than 15,0-15 min late,10,2155,2249,4,2255,22,2253,22,-2,Less than 15,0-15 min early,0,No,Not Cancelled,75,68,54,390,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4330,N951WN,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,1620,16,1706,17,46,Greater than 15,45-60 min late,11,1717,1809,4,1740,17,1813,18,33,Greater than 15,30-45 min late,0,No,Not Cancelled,80,67,52,390,500-750 miles,21,0,0,0,12
1,1,3,Wed,2020-01-01,WN,6345,N7885A,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,1825,18,1826,18,1,Less than 15,0-15 min late,11,1837,1933,4,1950,19,1937,19,-13,Less than 15,0-15 min early,0,No,Not Cancelled,85,71,56,390,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6416,N467WN,SMF,"Sacramento, CA",CA,California,ONT,"Ontario, CA",CA,California,955,9,954,9,-1,Less than 15,0-15 min early,8,1002,1052,3,1110,11,1055,10,-15,Less than 15,0-15 min early,0,No,Not Cancelled,75,61,50,390,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1899,N8532S,SMF,"Sacramento, CA",CA,California,PDX,"Portland, OR",OR,Oregon,700,7,714,7,14,Less than 15,0-15 min late,8,722,846,3,835,8,849,8,14,Less than 15,0-15 min late,0,No,Not Cancelled,95,95,84,479,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4320,N249WN,SMF,"Sacramento, CA",CA,California,PDX,"Portland, OR",OR,Oregon,2135,21,2135,21,0,Less than 15,0-15 min late,10,2145,2303,4,2310,23,2307,23,-3,Less than 15,0-15 min early,0,No,Not Cancelled,95,92,78,479,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4359,N296WN,SMF,"Sacramento, CA",CA,California,PDX,"Portland, OR",OR,Oregon,1100,11,1055,10,-5,Less than 15,0-15 min early,9,1104,1226,3,1235,12,1229,12,-6,Less than 15,0-15 min early,0,No,Not Cancelled,95,94,82,479,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4802,N200WN,SMF,"Sacramento, CA",CA,California,PDX,"Portland, OR",OR,Oregon,905,9,903,9,-2,Less than 15,0-15 min early,10,913,1045,3,1035,10,1048,10,13,Less than 15,0-15 min late,0,No,Not Cancelled,90,105,92,479,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6367,N7883A,SMF,"Sacramento, CA",CA,California,PDX,"Portland, OR",OR,Oregon,1600,16,1600,16,0,Less than 15,0-15 min late,10,1610,1730,3,1735,17,1733,17,-2,Less than 15,0-15 min early,0,No,Not Cancelled,95,93,80,479,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3162,N8625A,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,640,6,637,6,-3,Less than 15,0-15 min early,17,654,918,3,925,9,921,9,-4,Less than 15,0-15 min early,0,No,Not Cancelled,105,104,84,647,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3946,N913WN,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,2125,21,2137,21,12,Less than 15,0-15 min late,12,2149,9,4,15,0,13,0,-2,Less than 15,0-15 min early,0,No,Not Cancelled,110,96,80,647,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5248,N405WN,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1720,17,1806,18,46,Greater than 15,45-60 min late,7,1813,2032,6,2000,20,2038,20,38,Greater than 15,30-45 min late,0,No,Not Cancelled,100,92,79,647,750-1000 miles,0,0,0,0,38
1,1,3,Wed,2020-01-01,WN,6291,N910WN,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,815,8,826,8,11,Less than 15,0-15 min late,8,834,1054,4,1100,11,1058,10,-2,Less than 15,0-15 min early,0,No,Not Cancelled,105,92,80,647,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6298,N7708E,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,940,9,948,9,8,Less than 15,0-15 min late,11,959,1220,5,1230,12,1225,12,-5,Less than 15,0-15 min early,0,No,Not Cancelled,110,97,81,647,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6521,N489WN,SMF,"Sacramento, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1500,15,1456,14,-4,Less than 15,0-15 min early,11,1507,1725,6,1745,17,1731,17,-14,Less than 15,0-15 min early,0,No,Not Cancelled,105,95,78,647,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1392,N209WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1640,16,1640,16,0,Less than 15,0-15 min late,12,1652,1755,4,1810,18,1759,17,-11,Less than 15,0-15 min early,0,No,Not Cancelled,90,79,63,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3457,N200WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1820,18,1901,19,41,Greater than 15,30-45 min late,12,1913,2017,4,1950,19,2021,20,31,Greater than 15,30-45 min late,0,No,Not Cancelled,90,80,64,480,500-750 miles,12,0,0,0,19
1,1,3,Wed,2020-01-01,WN,3957,N219WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1950,19,1943,19,-7,Less than 15,0-15 min early,16,1959,2100,3,2120,21,2103,21,-17,Less than 15,15-30 min early,0,No,Not Cancelled,90,80,61,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4461,N7824A,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1545,15,1749,17,124,Greater than 15,120-135 min late,10,1759,1859,5,1715,17,1904,19,109,Greater than 15,105-120 min late,0,No,Not Cancelled,90,75,60,480,500-750 miles,5,0,0,0,104
1,1,3,Wed,2020-01-01,WN,4485,N967WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1040,10,1038,10,-2,Less than 15,0-15 min early,7,1045,1146,3,1215,12,1149,11,-26,Less than 15,15-30 min early,0,No,Not Cancelled,95,71,61,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4601,N8538V,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,625,6,621,6,-4,Less than 15,0-15 min early,10,631,734,2,750,7,736,7,-14,Less than 15,0-15 min early,0,No,Not Cancelled,85,75,63,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4620,N8519R,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,940,9,948,9,8,Less than 15,0-15 min late,7,955,1058,3,1105,11,1101,11,-4,Less than 15,0-15 min early,0,No,Not Cancelled,85,73,63,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4632,N8329B,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,720,7,720,7,0,Less than 15,0-15 min late,10,730,835,1,850,8,836,8,-14,Less than 15,0-15 min early,0,No,Not Cancelled,90,76,65,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4673,N412WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1325,13,1334,13,9,Less than 15,0-15 min late,9,1343,1443,5,1450,14,1448,14,-2,Less than 15,0-15 min early,0,No,Not Cancelled,85,74,60,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4861,N8578Q,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1235,12,1231,12,-4,Less than 15,0-15 min early,8,1239,1340,2,1400,14,1342,13,-18,Less than 15,15-30 min early,0,No,Not Cancelled,85,71,61,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5106,N7828A,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,805,8,759,7,-6,Less than 15,0-15 min early,6,805,908,2,940,9,910,9,-30,Less than 15,15-30 min early,0,No,Not Cancelled,95,71,63,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6713,N7751A,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1430,14,1451,14,21,Greater than 15,15-30 min late,7,1458,1600,3,1600,16,1603,16,3,Less than 15,0-15 min late,0,No,Not Cancelled,90,72,62,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6767,N280WN,SMF,"Sacramento, CA",CA,California,SAN,"San Diego, CA",CA,California,1145,11,1202,12,17,Greater than 15,15-30 min late,13,1215,1315,2,1315,13,1317,13,2,Less than 15,0-15 min late,0,No,Not Cancelled,90,75,60,480,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1756,N425LV,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,1330,13,1346,13,16,Greater than 15,15-30 min late,12,1358,1552,10,1530,15,1602,16,32,Greater than 15,30-45 min late,0,No,Not Cancelled,120,136,114,605,750-1000 miles,2,0,16,0,14
1,1,3,Wed,2020-01-01,WN,2352,N483WN,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,1805,18,1818,18,13,Less than 15,0-15 min late,10,1828,2013,7,2005,20,2020,20,15,Greater than 15,15-30 min late,0,No,Not Cancelled,120,122,105,605,750-1000 miles,13,0,2,0,0
1,1,3,Wed,2020-01-01,WN,5431,N411WN,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,1530,15,1544,15,14,Less than 15,0-15 min late,11,1555,1744,7,1725,17,1751,17,26,Greater than 15,15-30 min late,0,No,Not Cancelled,115,127,109,605,750-1000 miles,13,0,12,0,1
1,1,3,Wed,2020-01-01,WN,5680,N701GS,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,1040,10,1049,10,9,Less than 15,0-15 min late,12,1101,1244,10,1240,12,1254,12,14,Less than 15,0-15 min late,0,No,Not Cancelled,120,125,103,605,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6246,N202WN,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,1945,19,1949,19,4,Less than 15,0-15 min late,11,2000,2147,6,2140,21,2153,21,13,Less than 15,0-15 min late,0,No,Not Cancelled,115,124,107,605,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6365,N8675A,SMF,"Sacramento, CA",CA,California,SEA,"Seattle, WA",WA,Washington,740,7,738,7,-2,Less than 15,0-15 min early,13,751,930,6,940,9,936,9,-4,Less than 15,0-15 min early,0,No,Not Cancelled,120,118,99,605,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4905,N426WN,SMF,"Sacramento, CA",CA,California,SLC,"Salt Lake City, UT",UT,Utah,1230,12,1241,12,11,Less than 15,0-15 min late,8,1249,1501,2,1500,15,1503,15,3,Less than 15,0-15 min late,0,No,Not Cancelled,90,82,72,532,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2147,N8570W,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,1840,18,1859,18,19,Greater than 15,15-30 min late,9,1908,2007,3,2010,20,2010,20,0,Less than 15,0-15 min late,0,No,Not Cancelled,90,71,59,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4967,N413WN,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,900,9,857,8,-3,Less than 15,0-15 min early,8,905,1003,5,1030,10,1008,10,-22,Less than 15,15-30 min early,0,No,Not Cancelled,90,71,58,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5496,N731SA,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,635,6,632,6,-3,Less than 15,0-15 min early,11,643,740,3,800,8,743,7,-17,Less than 15,15-30 min early,0,No,Not Cancelled,85,71,57,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5983,N724SW,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,1515,15,1556,15,41,Greater than 15,30-45 min late,8,1604,1705,2,1635,16,1707,17,32,Greater than 15,30-45 min late,0,No,Not Cancelled,80,71,61,404,500-750 miles,18,0,0,0,14
1,1,3,Wed,2020-01-01,WN,6021,N905WN,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,2020,20,2014,20,-6,Less than 15,0-15 min early,12,2026,2126,3,2145,21,2129,21,-16,Less than 15,15-30 min early,0,No,Not Cancelled,85,75,60,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6148,N7738A,SMF,"Sacramento, CA",CA,California,SNA,"Santa Ana, CA",CA,California,1110,11,1111,11,1,Less than 15,0-15 min late,8,1119,1219,4,1240,12,1223,12,-17,Less than 15,15-30 min early,0,No,Not Cancelled,90,72,60,404,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5965,N8520Q,SMF,"Sacramento, CA",CA,California,STL,"St. Louis, MO",MO,Missouri,950,9,1029,10,39,Greater than 15,30-45 min late,8,1037,1542,5,1530,15,1547,15,17,Greater than 15,15-30 min late,0,No,Not Cancelled,220,198,185,1679,1750-2000 miles,6,0,0,0,11
